"","FECHA_INGRESO","RESULTADO","RESULTADO_ACUM","RESULTADO7D","RESULTADO_ACUM7D"
"1","2020-03-18",1,1,0,0
"2","2020-03-20",1,2,0,0
"3","2020-03-21",1,3,0,0
"4","2020-03-23",4,7,0,0
"5","2020-03-24",2,9,0,0
"6","2020-03-26",2,11,0,0
"7","2020-03-27",4,15,0,0
"8","2020-03-28",4,19,2.71428571428571,9.57142857142857
"9","2020-03-29",1,20,2.71428571428571,12.2857142857143
"10","2020-03-30",13,33,4.42857142857143,16.7142857142857
"11","2020-03-31",7,40,5.28571428571429,22
"12","2020-04-01",5,45,5.42857142857143,27.4285714285714
"13","2020-04-02",11,56,6.71428571428571,34.1428571428571
"14","2020-04-03",16,72,8.71428571428571,42.8571428571429
"15","2020-04-04",5,77,8.85714285714286,51.7142857142857
"16","2020-04-05",5,82,9,60.7142857142857
"17","2020-04-06",23,105,12.1428571428571,72.8571428571429
"18","2020-04-07",24,129,13.7142857142857,86.5714285714286
"19","2020-04-08",24,153,16.1428571428571,102.714285714286
"20","2020-04-09",22,175,18.5714285714286,121.285714285714
"21","2020-04-10",9,184,18.2857142857143,139.571428571429
"22","2020-04-11",7,191,17,156.571428571429
"23","2020-04-12",5,196,17,173.571428571429
"24","2020-04-13",14,210,18.2857142857143,191.857142857143
"25","2020-04-14",17,227,17.4285714285714,209.285714285714
"26","2020-04-15",5,232,14.7142857142857,224
"27","2020-04-16",9,241,12.5714285714286,236.571428571429
"28","2020-04-17",6,247,10.2857142857143,246.857142857143
"29","2020-04-18",3,250,9.42857142857143,256.285714285714
"30","2020-04-19",8,258,9.57142857142857,265.857142857143
"31","2020-04-20",7,265,9.85714285714286,275.714285714286
"32","2020-04-21",12,277,9.57142857142857,285.285714285714
"33","2020-04-22",4,281,7.71428571428571,293
"34","2020-04-23",9,290,8.28571428571429,301.285714285714
"35","2020-04-24",13,303,8.85714285714286,310.142857142857
"36","2020-04-25",5,308,8.71428571428571,318.857142857143
"37","2020-04-26",7,315,9.28571428571429,328.142857142857
"38","2020-04-27",10,325,9.57142857142857,337.714285714286
"39","2020-04-28",4,329,9.14285714285714,346.857142857143
"40","2020-04-29",4,333,8,354.857142857143
"41","2020-04-30",14,347,9.42857142857143,364.285714285714
"42","2020-05-01",2,349,8.42857142857143,372.714285714286
"43","2020-05-02",9,358,7.85714285714286,380.571428571429
"44","2020-05-03",6,364,8,388.571428571429
"45","2020-05-04",7,371,8,396.571428571429
"46","2020-05-05",12,383,8.28571428571429,404.857142857143
"47","2020-05-06",10,393,9.14285714285714,414
"48","2020-05-07",11,404,10.1428571428571,424.142857142857
"49","2020-05-08",9,413,9.42857142857143,433.571428571429
"50","2020-05-09",6,419,10,443.571428571429
"51","2020-05-10",10,429,10.1428571428571,453.714285714286
"52","2020-05-11",7,436,10.2857142857143,464
"53","2020-05-12",16,452,11.5714285714286,475.571428571429
"54","2020-05-13",13,465,11.7142857142857,487.285714285714
"55","2020-05-14",8,473,11.4285714285714,498.714285714286
"56","2020-05-15",5,478,10.5714285714286,509.285714285714
"57","2020-05-16",11,489,10.8571428571429,520.142857142857
"58","2020-05-17",3,492,10.4285714285714,530.571428571429
"59","2020-05-18",11,503,10.5714285714286,541.142857142857
"60","2020-05-19",15,518,11.7142857142857,552.857142857143
"61","2020-05-20",17,535,11.8571428571429,564.714285714286
"62","2020-05-21",8,543,11.1428571428571,575.857142857143
"63","2020-05-22",15,558,12.1428571428571,588
"64","2020-05-23",7,565,12.4285714285714,600.428571428571
"65","2020-05-24",9,574,12.1428571428571,612.571428571429
"66","2020-05-25",16,590,14,626.571428571429
"67","2020-05-26",14,604,14.4285714285714,641
"68","2020-05-27",22,626,15.4285714285714,656.428571428571
"69","2020-05-28",18,644,15.5714285714286,672
"70","2020-05-29",23,667,17.7142857142857,689.714285714286
"71","2020-05-30",13,680,17.4285714285714,707.142857142857
"72","2020-05-31",8,688,17.5714285714286,724.714285714286
"73","2020-06-01",36,724,21.4285714285714,746.142857142857
"74","2020-06-02",18,742,21.7142857142857,767.857142857143
"75","2020-06-03",16,758,22,789.857142857143
"76","2020-06-04",22,780,22,811.857142857143
"77","2020-06-05",22,802,22.5714285714286,834.428571428571
"78","2020-06-06",14,816,21.2857142857143,855.714285714286
"79","2020-06-07",20,836,22.2857142857143,878
"80","2020-06-08",53,889,28.7142857142857,906.714285714286
"81","2020-06-09",38,927,29,935.714285714286
"82","2020-06-10",47,974,33.1428571428571,968.857142857143
"83","2020-06-11",29,1003,35,1003.85714285714
"84","2020-06-12",25,1028,35.4285714285714,1039.28571428571
"85","2020-06-13",22,1050,35.4285714285714,1074.71428571429
"86","2020-06-14",21,1071,36.4285714285714,1111.14285714286
"87","2020-06-15",52,1123,41,1152.14285714286
"88","2020-06-16",30,1153,37.7142857142857,1189.85714285714
"89","2020-06-17",47,1200,39,1228.85714285714
"90","2020-06-18",48,1248,39.1428571428571,1268
"91","2020-06-19",19,1267,37.7142857142857,1305.71428571429
"92","2020-06-20",36,1303,39.2857142857143,1345
"93","2020-06-21",17,1320,38.5714285714286,1383.57142857143
"94","2020-06-22",32,1352,40.1428571428571,1423.71428571429
"95","2020-06-23",48,1400,39.5714285714286,1463.28571428571
"96","2020-06-24",53,1453,42.8571428571429,1506.14285714286
"97","2020-06-25",54,1507,43.8571428571429,1550
"98","2020-06-26",41,1548,42.8571428571429,1592.85714285714
"99","2020-06-27",45,1593,46.5714285714286,1639.42857142857
"100","2020-06-28",34,1627,46.2857142857143,1685.71428571429
