"","FECHA_DEF","RESULTADO","RESULTADO_ACUM","RESULTADO7D","RESULTADO_ACUM7D"
"1","2020-03-27",1,1,0,0
"2","2020-04-02",1,2,0,0
"3","2020-04-04",3,5,0,0
"4","2020-04-06",2,7,0,0
"5","2020-04-07",7,14,0,0
"6","2020-04-08",1,15,0,0
"7","2020-04-09",1,16,0,0
"8","2020-04-10",3,19,2.71428571428571,11.2857142857143
"9","2020-04-11",3,22,3,14.2857142857143
"10","2020-04-12",2,24,3.14285714285714,17.4285714285714
"11","2020-04-13",2,26,3,20.4285714285714
"12","2020-04-14",3,29,3.14285714285714,23.5714285714286
"13","2020-04-15",1,30,2.28571428571429,25.8571428571429
"14","2020-04-16",2,32,2.42857142857143,28.2857142857143
"15","2020-04-17",3,35,2.71428571428571,31
"16","2020-04-18",3,38,2.71428571428571,33.7142857142857
"17","2020-04-19",3,41,2.71428571428571,36.4285714285714
"18","2020-04-20",6,47,3.28571428571429,39.7142857142857
"19","2020-04-21",1,48,3.14285714285714,42.8571428571429
"20","2020-04-22",2,50,3,45.8571428571429
"21","2020-04-23",2,52,3.14285714285714,49
"22","2020-04-24",6,58,3.71428571428571,52.7142857142857
"23","2020-04-25",2,60,3.57142857142857,56.2857142857143
"24","2020-04-26",2,62,3.42857142857143,59.7142857142857
"25","2020-04-27",1,63,3.14285714285714,62.8571428571429
"26","2020-04-28",4,67,2.85714285714286,65.7142857142857
"27","2020-04-29",7,74,3.71428571428571,69.4285714285714
"28","2020-04-30",2,76,3.71428571428571,73.1428571428571
"29","2020-05-01",2,78,3.71428571428571,76.8571428571429
"30","2020-05-03",6,84,3.71428571428571,80.5714285714286
"31","2020-05-04",7,91,4.42857142857143,85
"32","2020-05-05",5,96,4.85714285714286,89.8571428571429
"33","2020-05-06",1,97,4.85714285714286,94.7142857142857
"34","2020-05-07",4,101,4.85714285714286,99.5714285714286
"35","2020-05-08",2,103,4.14285714285714,103.714285714286
"36","2020-05-09",2,105,4.14285714285714,107.857142857143
"37","2020-05-10",1,106,4,111.857142857143
"38","2020-05-11",8,114,4.28571428571429,116.142857142857
"39","2020-05-12",8,122,4.42857142857143,120.571428571429
"40","2020-05-13",6,128,4.57142857142857,125.142857142857
"41","2020-05-14",7,135,5.42857142857143,130.571428571429
"42","2020-05-15",6,141,5.71428571428571,136.285714285714
"43","2020-05-16",6,147,6.28571428571429,142.571428571429
"44","2020-05-17",5,152,6.71428571428571,149.285714285714
"45","2020-05-18",3,155,7,156.285714285714
"46","2020-05-19",12,167,7.57142857142857,163.857142857143
"47","2020-05-20",10,177,7.85714285714286,171.714285714286
"48","2020-05-21",10,187,8.42857142857143,180.142857142857
"49","2020-05-22",19,206,10.1428571428571,190.285714285714
"50","2020-05-23",13,219,11.1428571428571,201.428571428571
"51","2020-05-24",9,228,11.5714285714286,213
"52","2020-05-25",10,238,12.2857142857143,225.285714285714
"53","2020-05-26",9,247,13.1428571428571,238.428571428571
"54","2020-05-27",9,256,12.7142857142857,251.142857142857
"55","2020-05-28",14,270,13.2857142857143,264.428571428571
"56","2020-05-29",12,282,13.5714285714286,278
"57","2020-05-30",13,295,12.7142857142857,290.714285714286
"58","2020-05-31",15,310,13,303.714285714286
"59","2020-06-01",18,328,14.2857142857143,318
"60","2020-06-02",21,349,15.8571428571429,333.857142857143
"61","2020-06-03",9,358,15.8571428571429,349.714285714286
"62","2020-06-04",16,374,16.8571428571429,366.571428571429
"63","2020-06-05",11,385,16.4285714285714,383
"64","2020-06-06",24,409,18.1428571428571,401.142857142857
"65","2020-06-07",14,423,18.2857142857143,419.428571428571
"66","2020-06-08",17,440,18.5714285714286,438
"67","2020-06-09",20,460,18.8571428571429,456.857142857143
"68","2020-06-10",21,481,18.8571428571429,475.714285714286
"69","2020-06-11",11,492,19.1428571428571,494.857142857143
"70","2020-06-12",20,512,19.7142857142857,514.571428571429
"71","2020-06-13",24,536,21.5714285714286,536.142857142857
"72","2020-06-14",19,555,20.8571428571429,557
"73","2020-06-15",20,575,21.7142857142857,578.714285714286
"74","2020-06-16",20,595,22.1428571428571,600.857142857143
"75","2020-06-17",22,617,22.4285714285714,623.285714285714
"76","2020-06-18",24,641,22.8571428571429,646.142857142857
"77","2020-06-19",11,652,22.8571428571429,669
"78","2020-06-20",17,669,22.4285714285714,691.428571428571
"79","2020-06-21",28,697,23,714.428571428571
"80","2020-06-22",30,727,24.5714285714286,739
"81","2020-06-23",20,747,24.5714285714286,763.571428571429
"82","2020-06-24",11,758,23.2857142857143,786.857142857143
"83","2020-06-25",12,770,21.8571428571429,808.714285714286
"84","2020-06-26",14,784,20.4285714285714,829.142857142857
"85","2020-06-27",13,797,20.7142857142857,849.857142857143
"86","2020-06-28",14,811,20.2857142857143,870.142857142857
"87","2020-06-29",18,829,18.8571428571429,889
"88","2020-06-30",16,845,16.8571428571429,905.857142857143
"89","2020-07-01",14,859,16,921.857142857143
"90","2020-07-02",13,872,16.2857142857143,938.142857142857
"91","2020-07-03",29,901,18.7142857142857,956.857142857143
"92","2020-07-04",17,918,19.1428571428571,976
"93","2020-07-05",18,936,19.8571428571429,995.857142857143
"94","2020-07-06",19,955,20.5714285714286,1016.42857142857
"95","2020-07-07",10,965,19.4285714285714,1035.85714285714
"96","2020-07-08",8,973,18.2857142857143,1054.14285714286
"97","2020-07-09",9,982,17.5714285714286,1071.71428571429
"98","2020-07-10",8,990,16.8571428571429,1088.57142857143
"99","2020-07-11",4,994,13.2857142857143,1101.85714285714
"100","9999-99-99",8263,9257,1191.28571428571,2293.14285714286
