"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2,8,1.53954741120229,0.335956787990847,0.953004112566485,1.0316452034135,1.30164738146962,1.51518031298826,1.75091446354219,2.13058837476678,2.26448201125241
"2",3,9,1.508151570176,0.314471340964507,0.956038724744675,1.03075587122228,1.28585363549165,1.48635151318016,1.70670935911285,2.05992588428321,2.1840830971861
"3",4,10,1.35770606722791,0.283101285069764,0.860669181240982,0.927932926546614,1.15758343988618,1.33808067264923,1.53645674459084,1.85443819204773,1.96621011509702
"4",5,11,1.26882687073481,0.264568691491141,0.804327394810538,0.867187869201953,1.08180482440068,1.25048620879681,1.43587603408075,1.73304153600137,1.83749655964887
"5",6,12,1.42590505752122,0.274415556266242,0.939680417785885,1.00648348349761,1.23249756156527,1.4083404519513,1.60018181466853,1.90525251572185,2.01190049672512
"6",7,13,1.67176802817885,0.282580372386891,1.16444768532747,1.23565815490445,1.47350422034113,1.65587366699081,1.85271674112786,2.16210297476979,2.26938173236101
"7",8,14,1.55800530768944,0.249480513538836,1.10789407835123,1.17157893514863,1.3832759121843,1.54470944650478,1.71824935995315,1.98979104496086,2.08365108755147
"8",9,15,1.55632597120714,0.232003377784503,1.13519484284624,1.19536262708539,1.39420288764131,1.54481293543505,1.70590500656322,1.9565658049123,2.04286619693136
"9",10,16,1.47156324223471,0.210223320319244,1.08867058767588,1.14367181707575,1.32484920221191,1.46156480488243,1.60738299504565,1.83356381473838,1.91126141925199
"10",11,17,1.2826891298755,0.185140228605057,0.945753707380003,0.994091225034315,1.15344061254549,1.273792647258,1.40224414722471,1.60163698777332,1.67016910897858
"11",12,18,1.69015656545772,0.206485488477131,1.30984812317758,1.36545205611861,1.54668478958197,1.68175530415298,1.82447313838742,2.04352072558666,2.11819962454858
"12",13,19,1.55074488814717,0.180270431541157,1.21766827818201,1.26660899753297,1.42565006835906,1.54376517230714,1.6682333664356,1.85869086487395,1.92347983769559
"13",14,20,1.59159460603217,0.169664555076892,1.27650541499686,1.32317522496529,1.47411119185983,1.58556991522059,1.70251210843349,1.88056594248598,1.94091667934907
"14",15,21,1.39391077822103,0.14693109714121,1.12086887309528,1.16135049317888,1.29219619224281,1.38875155877578,1.49000263865147,1.64407062353597,1.69626796710098
"15",16,22,1.3511509331101,0.137901264650213,1.0944365937877,1.13260221269313,1.2557592263373,1.3464623438233,1.44143274178113,1.58569370331323,1.63450661683276
"16",17,23,1.25729387750477,0.127658851697044,1.01958063678512,1.05493663904994,1.16899776850891,1.2529759294714,1.34088402285549,1.47438079969681,1.51954245093253
"17",18,24,1.27468507828793,0.124993155536072,1.04151007840421,1.07628970601382,1.1883008259849,1.27060188530658,1.35661914403079,1.48700927147505,1.53106169688489
"18",19,25,1.31010445185043,0.122702524129312,1.08067461807304,1.11501816370198,1.2253884355776,1.30627573473561,1.39064754595416,1.51825142119079,1.56129014899115
"19",20,26,1.29553363611093,0.117292104268479,1.0758623831777,1.10882827089239,1.21461119923433,1.2919956512203,1.37259996750932,1.49430788850377,1.53530887607906
"20",21,27,1.22146955374458,0.109691204058403,1.0159551786402,1.04681478998207,1.14580394833936,1.21818760724745,1.29355810273486,1.40731979065164,1.44563305337345
"21",22,28,1.13255902238426,0.102959911125842,0.939767445827638,0.968690808037168,1.06151857124435,1.12944055769711,1.20020061518697,1.3070650469119,1.34307071972941
"22",23,29,1.18973704071229,0.104346841242333,0.994022173985207,1.02345994401635,1.11779291566632,1.18668782741392,1.25835774038502,1.36641568408992,1.40277864562543
"23",24,30,1.21659070999605,0.103189877217015,1.02275535317531,1.05197801123438,1.14549199578688,1.21367447334595,1.28451089637824,1.39115131673461,1.42699728829243
"24",25,31,1.2494010501839,0.101674815501622,1.05807088164512,1.08699522140933,1.17940253257003,1.24664407547687,1.31639458548063,1.4212114824391,1.4563975640535
"25",26,32,1.09155156725056,0.0919252249303226,0.918822024719051,0.94487534910408,1.02822320930274,1.08897215442999,1.15206850889625,1.24702671047442,1.27893838273304
"26",27,33,1.03133857536852,0.0887634917045239,0.864710179959951,0.889806016873743,0.970162006242186,1.0287931812043,1.08974082736316,1.18155402827261,1.21243087792763
"27",28,34,0.99234482843495,0.0873710903583097,0.828498917831187,0.853136509681376,0.93210025573216,0.98978181117418,1.04979589877527,1.14029617344477,1.17075472358909
"28",29,35,1.18761576997875,0.0963283589816288,1.00632133560552,1.03373437904745,1.12130221630139,1.18501236723937,1.25109172516345,1.35037789705488,1.38370389427023
