"","FECHA_DEF","RESULTADO","RESULTADO_ACUM","RESULTADO7D","RESULTADO_ACUM7D"
"1","2020-04-09",1,1,0,0
"2","2020-04-17",1,2,0,0
"3","2020-04-25",1,3,0,0
"4","2020-04-28",1,4,0,0
"5","2020-05-04",1,5,0,0
"6","2020-05-07",1,6,0,0
"7","2020-05-11",1,7,0,0
"8","2020-05-13",1,8,1.14285714285714,5.14285714285714
"9","2020-05-14",1,9,1.14285714285714,6.28571428571429
"10","2020-05-16",1,10,1.14285714285714,7.42857142857143
"11","2020-05-19",1,11,1.14285714285714,8.57142857142857
"12","2020-05-20",1,12,1.14285714285714,9.71428571428571
"13","2020-05-22",1,13,1.14285714285714,10.8571428571429
"14","2020-05-23",4,17,1.57142857142857,12.4285714285714
"15","2020-05-24",4,21,2,14.4285714285714
"16","2020-05-25",3,24,2.28571428571429,16.7142857142857
"17","2020-05-26",5,29,2.85714285714286,19.5714285714286
"18","2020-05-27",2,31,3,22.5714285714286
"19","2020-05-28",3,34,3.28571428571429,25.8571428571429
"20","2020-05-29",3,37,3.57142857142857,29.4285714285714
"21","2020-05-30",3,40,3.85714285714286,33.2857142857143
"22","2020-05-31",3,43,3.71428571428571,37
"23","2020-06-01",4,47,3.71428571428571,40.7142857142857
"24","2020-06-02",3,50,3.71428571428571,44.4285714285714
"25","2020-06-03",3,53,3.42857142857143,47.8571428571429
"26","2020-06-04",5,58,3.85714285714286,51.7142857142857
"27","2020-06-05",7,65,4.42857142857143,56.1428571428571
"28","2020-06-06",2,67,4.28571428571429,60.4285714285714
"29","2020-06-07",5,72,4.57142857142857,65
"30","2020-06-08",3,75,4.57142857142857,69.5714285714286
"31","2020-06-09",8,83,5.14285714285714,74.7142857142857
"32","2020-06-10",4,87,5.28571428571429,80
"33","2020-06-11",8,95,6,86
"34","2020-06-12",7,102,6.28571428571429,92.2857142857143
"35","2020-06-13",8,110,6.42857142857143,98.7142857142857
"36","2020-06-14",7,117,7.14285714285714,105.857142857143
"37","2020-06-15",8,125,7.57142857142857,113.428571428571
"38","2020-06-16",8,133,8.28571428571429,121.714285714286
"39","2020-06-17",4,137,7.71428571428571,129.428571428571
"40","2020-06-18",7,144,8.14285714285714,137.571428571429
"41","2020-06-19",6,150,7.85714285714286,145.428571428571
"42","2020-06-20",6,156,7.71428571428571,153.142857142857
"43","2020-06-21",3,159,7,160.142857142857
"44","2020-06-22",8,167,7.14285714285714,167.285714285714
"45","2020-06-23",14,181,8,175.285714285714
"46","2020-06-24",11,192,8.42857142857143,183.714285714286
"47","2020-06-25",7,199,8.85714285714286,192.571428571429
"48","2020-06-26",5,204,8.57142857142857,201.142857142857
"49","2020-06-27",5,209,8.42857142857143,209.571428571429
"50","2020-06-28",7,216,8.57142857142857,218.142857142857
"51","2020-06-29",1,217,8.28571428571429,226.428571428571
"52","2020-06-30",1,218,7.28571428571429,233.714285714286
"53","2020-07-01",10,228,6.71428571428571,240.428571428571
"54","2020-07-02",3,231,5.57142857142857,246
"55","2020-07-03",6,237,5.42857142857143,251.428571428571
"56","2020-07-04",1,238,4.85714285714286,256.285714285714
"57","2020-07-05",1,239,4.28571428571429,260.571428571429
"58","2020-07-07",1,240,3.42857142857143,264
"59","2020-07-09",1,241,3.42857142857143,267.428571428571
"60","9999-99-99",3718,3959,534.428571428571,801.857142857143
