"","FECHA_DEF","RESULTADO","RESULTADO_ACUM","RESULTADO7D","RESULTADO_ACUM7D"
"1","2020-04-03",1,1,0,0
"2","2020-04-12",1,2,0,0
"3","2020-04-18",2,4,0,0
"4","2020-04-22",3,7,0,0
"5","2020-04-24",1,8,0,0
"6","2020-04-25",2,10,0,0
"7","2020-04-26",1,11,0,0
"8","2020-04-29",1,12,1.71428571428571,7.85714285714286
"9","2020-04-30",1,13,1.71428571428571,9.57142857142857
"10","2020-05-02",1,14,1.71428571428571,11.2857142857143
"11","2020-05-03",3,17,1.85714285714286,13.1428571428571
"12","2020-05-04",1,18,1.57142857142857,14.7142857142857
"13","2020-05-05",3,21,1.85714285714286,16.5714285714286
"14","2020-05-06",1,22,1.71428571428571,18.2857142857143
"15","2020-05-07",1,23,1.71428571428571,20
"16","2020-05-08",1,24,1.71428571428571,21.7142857142857
"17","2020-05-09",5,29,2.28571428571429,24
"18","2020-05-10",2,31,2.42857142857143,26.4285714285714
"19","2020-05-11",5,36,2.71428571428571,29.1428571428571
"20","2020-05-12",1,37,2.71428571428571,31.8571428571429
"21","2020-05-13",4,41,2.85714285714286,34.7142857142857
"22","2020-05-14",4,45,3.28571428571429,38
"23","2020-05-15",5,50,3.85714285714286,41.8571428571429
"24","2020-05-16",1,51,3.85714285714286,45.7142857142857
"25","2020-05-17",2,53,3.42857142857143,49.1428571428571
"26","2020-05-18",4,57,3.71428571428571,52.8571428571429
"27","2020-05-19",3,60,3.42857142857143,56.2857142857143
"28","2020-05-20",2,62,3.57142857142857,59.8571428571429
"29","2020-05-21",2,64,3.28571428571429,63.1428571428571
"30","2020-05-22",3,67,3.14285714285714,66.2857142857143
"31","2020-05-23",5,72,3.14285714285714,69.4285714285714
"32","2020-05-24",6,78,3.85714285714286,73.2857142857143
"33","2020-05-25",6,84,4.42857142857143,77.7142857142857
"34","2020-05-26",8,92,5,82.7142857142857
"35","2020-05-28",3,95,5,87.7142857142857
"36","2020-05-29",3,98,5.14285714285714,92.8571428571429
"37","2020-05-30",3,101,5.28571428571429,98.1428571428571
"38","2020-05-31",2,103,5.14285714285714,103.285714285714
"39","2020-06-01",3,106,4.85714285714286,108.142857142857
"40","2020-06-02",4,110,4.57142857142857,112.714285714286
"41","2020-06-03",7,117,4.71428571428571,117.428571428571
"42","2020-06-04",5,122,4.28571428571429,121.714285714286
"43","2020-06-05",7,129,4.85714285714286,126.571428571429
"44","2020-06-06",3,132,4.85714285714286,131.428571428571
"45","2020-06-07",3,135,4.85714285714286,136.285714285714
"46","2020-06-08",4,139,5.14285714285714,141.428571428571
"47","2020-06-09",1,140,4.85714285714286,146.285714285714
"48","2020-06-10",7,147,5.28571428571429,151.571428571429
"49","2020-06-11",1,148,4.42857142857143,156
"50","2020-06-12",4,152,4.28571428571429,160.285714285714
"51","2020-06-13",4,156,3.85714285714286,164.142857142857
"52","2020-06-14",1,157,3.57142857142857,167.714285714286
"53","2020-06-15",4,161,3.71428571428571,171.428571428571
"54","2020-06-16",8,169,4.28571428571429,175.714285714286
"55","2020-06-17",1,170,4.28571428571429,180
"56","2020-06-18",4,174,3.85714285714286,183.857142857143
"57","2020-06-19",4,178,4.28571428571429,188.142857142857
"58","2020-06-20",4,182,4.28571428571429,192.428571428571
"59","2020-06-21",4,186,4.28571428571429,196.714285714286
"60","2020-06-22",2,188,4.42857142857143,201.142857142857
"61","2020-06-23",1,189,4,205.142857142857
"62","2020-06-24",5,194,3.57142857142857,208.714285714286
"63","2020-06-25",10,204,4.85714285714286,213.571428571429
"64","2020-06-26",2,206,4.57142857142857,218.142857142857
"65","2020-06-27",6,212,4.85714285714286,223
"66","2020-06-28",1,213,4.42857142857143,227.428571428571
"67","2020-06-29",7,220,4.85714285714286,232.285714285714
"68","2020-06-30",2,222,4.85714285714286,237.142857142857
"69","2020-07-01",2,224,5,242.142857142857
"70","2020-07-02",6,230,5.14285714285714,247.285714285714
"71","2020-07-03",3,233,4.14285714285714,251.428571428571
"72","2020-07-04",3,236,4.28571428571429,255.714285714286
"73","2020-07-05",1,237,3.57142857142857,259.285714285714
"74","2020-07-06",3,240,3.85714285714286,263.142857142857
"75","2020-07-07",2,242,3.14285714285714,266.285714285714
"76","2020-07-08",3,245,3.28571428571429,269.571428571429
"77","2020-07-09",3,248,3.42857142857143,273
"78","9999-99-99",1385,1633,200.428571428571,473.428571428571
