"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"14",15,21,1.22741647598527,0.189394474043192,0.884613833870572,0.933366377613365,1.09492627374701,1.21768893958053,1.34930842645454,1.55465214135402,1.6254831152832
"15",16,22,1.1730149535134,0.181000136882745,0.845406001562792,0.891997736276315,1.04639697871821,1.16371856073487,1.28950441199048,1.4857468878736,1.55343849314079
"16",17,23,1.18764039185872,0.179043525712093,0.862941326843934,0.909263347883131,1.06248207725009,1.17865533444604,1.30300913974379,1.49666985828049,1.56338599993324
"17",18,24,1.27125795795372,0.181608279707674,0.940483635668561,0.987998243648062,1.14451424380706,1.26262048136665,1.38859028635981,1.58398397296361,1.65110558569285
"18",19,25,1.28299569056875,0.176233011600261,0.961051813151869,1.00751789720716,1.16014514061145,1.27493561964772,1.39706367241337,1.58596977607312,1.65073328318417
"19",20,26,1.46248095408129,0.181398436981245,1.1287119246698,1.17743476744394,1.33638933575507,1.454987927726,1.58040720006837,1.77308854416493,1.83882390515942
"20",21,27,1.54390923933056,0.174813297449764,1.22039618551549,1.26805147860373,1.42268200963765,1.53731637273832,1.65795158892129,1.84225733649714,1.90488290934411
"21",22,28,1.71859057094535,0.171006153283484,1.3998202456397,1.44731096456804,1.60036737798563,1.71292199476611,1.83063574327229,2.00920717650887,2.06957090085127
"22",23,29,1.71619658798149,0.154744235050277,1.42632715409364,1.46984056560948,1.60944417314333,1.71154789611588,1.81788231230049,1.97841037119165,2.03248143151983
"23",24,30,1.515510041378,0.131908217790202,1.26801471902185,1.30526081552287,1.42457721319028,1.51168471866402,1.60227352867129,1.73880828835332,1.78474226990856
"24",25,31,1.34744400484205,0.116401433102194,1.12896956381959,1.16186545485882,1.26721314956672,1.34409364042486,1.42402318158785,1.54445138153373,1.58495648974541
