"","FECHA_INGRESO","RESULTADO","RESULTADO_ACUM","RESULTADO7D","RESULTADO_ACUM7D"
"66","2020-05-24",35,1652,69.8571428571429,1651
"67","2020-05-25",119,1771,83,1734
"68","2020-05-26",101,1872,88,1822
"69","2020-05-27",90,1962,91.4285714285714,1913.42857142857
"70","2020-05-28",112,2074,93,2006.42857142857
"71","2020-05-29",129,2203,100.285714285714,2106.71428571429
"72","2020-05-30",47,2250,93.4285714285714,2200.14285714286
"73","2020-05-31",46,2296,97,2297.14285714286
"74","2020-06-01",166,2462,115.714285714286,2412.85714285714
"75","2020-06-02",126,2588,116.714285714286,2529.57142857143
"76","2020-06-03",147,2735,123.285714285714,2652.85714285714
"77","2020-06-04",142,2877,130.714285714286,2783.57142857143
"78","2020-06-05",131,3008,133.428571428571,2917
"79","2020-06-06",73,3081,125.428571428571,3042.42857142857
"80","2020-06-07",39,3120,124.285714285714,3166.71428571429
"81","2020-06-08",190,3310,144.857142857143,3311.57142857143
"82","2020-06-09",194,3504,148.857142857143,3460.42857142857
"83","2020-06-10",149,3653,152.142857142857,3612.57142857143
"84","2020-06-11",167,3820,155,3767.57142857143
"85","2020-06-12",193,4013,162.285714285714,3929.85714285714
"86","2020-06-13",75,4088,154.285714285714,4084.14285714286
"87","2020-06-14",48,4136,150.714285714286,4234.85714285714
"88","2020-06-15",201,4337,173.857142857143,4408.71428571429
"89","2020-06-16",192,4529,174.142857142857,4582.85714285714
"90","2020-06-17",195,4724,174.285714285714,4757.14285714286
"91","2020-06-18",166,4890,176.714285714286,4933.85714285714
"92","2020-06-19",232,5122,186,5119.85714285714
"93","2020-06-20",112,5234,174.428571428571,5294.28571428571
"94","2020-06-21",44,5278,170,5464.28571428571
"95","2020-06-22",207,5485,192.714285714286,5657
"96","2020-06-23",187,5672,190.714285714286,5847.71428571429
"97","2020-06-24",161,5833,186.285714285714,6034
"98","2020-06-25",152,5985,180.142857142857,6214.14285714286
"99","2020-06-26",102,6087,171,6385.14285714286
"100","2020-06-27",71,6158,148,6533.14285714286
"101","2020-06-28",26,6184,135.714285714286,6668.85714285714
"102","2020-06-29",168,6352,153.428571428571,6822.28571428571
"103","2020-06-30",157,6509,146.285714285714,6968.57142857143
"104","2020-07-01",108,6617,135,7103.57142857143
"105","2020-07-02",113,6730,128.142857142857,7231.71428571429
"106","2020-07-03",114,6844,122.714285714286,7354.42857142857
"107","2020-07-04",42,6886,114.142857142857,7468.57142857143
"108","2020-07-05",24,6910,107.428571428571,7576
"109","2020-07-06",116,7026,120.285714285714,7696.28571428571
"110","2020-07-07",68,7094,106,7802.28571428571
"111","2020-07-08",9,7103,84.8571428571429,7887.14285714286
"112","2020-07-09",4,7107,70,7957.14285714286
"113","2020-07-10",5,7112,54.5714285714286,8011.71428571429
