"","FECHA_DEF","RESULTADO","RESULTADO_ACUM","RESULTADO7D","RESULTADO_ACUM7D"
"1","2020-03-20",1,1,0,0
"2","2020-03-26",1,2,0,0
"3","2020-04-05",1,3,0,0
"4","2020-04-10",1,4,0,0
"5","2020-04-16",1,5,0,0
"6","2020-04-24",2,7,0,0
"7","2020-04-25",1,8,0,0
"8","2020-04-27",1,9,1.28571428571429,5.57142857142857
"9","2020-04-28",1,10,1.28571428571429,6.85714285714286
"10","2020-04-30",3,13,1.57142857142857,8.42857142857143
"11","2020-05-02",3,16,1.85714285714286,10.2857142857143
"12","2020-05-04",2,18,2,12.2857142857143
"13","2020-05-05",2,20,2.14285714285714,14.4285714285714
"14","2020-05-06",5,25,2.57142857142857,17
"15","2020-05-07",2,27,2.71428571428571,19.7142857142857
"16","2020-05-09",1,28,2.71428571428571,22.4285714285714
"17","2020-05-10",2,30,2.85714285714286,25.2857142857143
"18","2020-05-11",1,31,2.57142857142857,27.8571428571429
"19","2020-05-12",3,34,2.57142857142857,30.4285714285714
"20","2020-05-13",1,35,2.42857142857143,32.8571428571429
"21","2020-05-14",2,37,2.42857142857143,35.2857142857143
"22","2020-05-15",6,43,2.57142857142857,37.8571428571429
"23","2020-05-16",8,51,3.42857142857143,41.2857142857143
"24","2020-05-17",3,54,3.71428571428571,45
"25","2020-05-18",3,57,3.85714285714286,48.8571428571429
"26","2020-05-20",4,61,4.28571428571429,53.1428571428571
"27","2020-05-21",8,69,5,58.1428571428571
"28","2020-05-22",2,71,5.14285714285714,63.2857142857143
"29","2020-05-23",4,75,5.42857142857143,68.7142857142857
"30","2020-05-24",3,78,5,73.7142857142857
"31","2020-05-25",6,84,4.71428571428571,78.4285714285714
"32","2020-05-26",3,87,4.71428571428571,83.1428571428571
"33","2020-05-27",2,89,4.57142857142857,87.7142857142857
"34","2020-05-28",1,90,4.14285714285714,91.8571428571429
"35","2020-05-29",4,94,3.57142857142857,95.4285714285714
"36","2020-05-30",8,102,4.42857142857143,99.8571428571429
"37","2020-05-31",5,107,4.57142857142857,104.428571428571
"38","2020-06-01",15,122,6.28571428571429,110.714285714286
"39","2020-06-02",6,128,6.28571428571429,117
"40","2020-06-03",13,141,7.71428571428571,124.714285714286
"41","2020-06-04",17,158,9.85714285714286,134.571428571429
"42","2020-06-05",14,172,11.7142857142857,146.285714285714
"43","2020-06-06",9,181,12.4285714285714,158.714285714286
"44","2020-06-07",17,198,13.7142857142857,172.428571428571
"45","2020-06-08",6,204,13.8571428571429,186.285714285714
"46","2020-06-09",15,219,13.8571428571429,200.142857142857
"47","2020-06-10",10,229,14.4285714285714,214.571428571429
"48","2020-06-11",13,242,14.4285714285714,229
"49","2020-06-12",20,262,14.8571428571429,243.857142857143
"50","2020-06-13",10,272,14.2857142857143,258.142857142857
"51","2020-06-14",18,290,15.5714285714286,273.714285714286
"52","2020-06-15",13,303,15,288.714285714286
"53","2020-06-16",15,318,16.2857142857143,305
"54","2020-06-17",12,330,15.8571428571429,320.857142857143
"55","2020-06-18",9,339,15.7142857142857,336.571428571429
"56","2020-06-19",18,357,16.4285714285714,353
"57","2020-06-20",17,374,16,369
"58","2020-06-21",21,395,17.5714285714286,386.571428571429
"59","2020-06-22",15,410,17.1428571428571,403.714285714286
"60","2020-06-23",18,428,17.8571428571429,421.571428571429
"61","2020-06-24",20,448,18.5714285714286,440.142857142857
"62","2020-06-25",21,469,19.8571428571429,460
"63","2020-06-26",8,477,19.7142857142857,479.714285714286
"64","2020-06-27",18,495,19.7142857142857,499.428571428571
"65","2020-06-28",16,511,19.5714285714286,519
"66","2020-06-29",23,534,19.8571428571429,538.857142857143
"67","2020-06-30",15,549,19.8571428571429,558.714285714286
"68","2020-07-01",22,571,20.4285714285714,579.142857142857
"69","2020-07-02",10,581,19,598.142857142857
"70","2020-07-03",23,604,19.2857142857143,617.428571428571
"71","2020-07-04",26,630,21.8571428571429,639.285714285714
"72","2020-07-05",14,644,21.2857142857143,660.571428571429
"73","2020-07-06",16,660,21.2857142857143,681.857142857143
"74","2020-07-07",13,673,19.8571428571429,701.714285714286
"75","2020-07-08",14,687,19.7142857142857,721.428571428571
"76","2020-07-09",11,698,18.1428571428571,739.571428571429
"77","2020-07-10",11,709,18.2857142857143,757.857142857143
"78","2020-07-11",7,716,16,773.857142857143
"79","9999-99-99",5504,6220,798.571428571429,1572.42857142857
